user_id,item_id,rating,datetime,hour,is_weekend,is_holiday,click,cart,forward,buy
U09361,I4236,1,2026/2/10 5:34,5,0,0,1,0,0,0
U09288,I5135,2,2026/2/10 5:34,5,0,0,1,0,0,0
U07512,I3402,2,2026/2/10 5:34,5,0,0,1,0,0,0
U09726,I3871,2,2026/2/10 5:34,5,0,0,1,0,0,0
U08880,I5295,2,2026/2/10 5:34,5,0,0,1,0,0,0
U08995,I5402,1,2026/2/10 5:34,5,0,0,1,0,0,0
U05733,I5959,1,2026/2/10 5:34,5,0,0,1,0,0,0
U09781,I3617,1,2026/2/10 5:34,5,0,0,1,0,0,0
U05897,I3734,1,2026/2/10 5:34,5,0,0,1,0,0,0
U08539,I3445,1,2026/2/10 5:34,5,0,0,1,0,0,0
U09106,I3533,2,2026/2/10 5:34,5,0,0,1,0,0,0
U07251,I6597,3,2026/2/10 5:34,5,0,0,1,1,0,0
U09116,I3925,1,2026/2/10 5:34,5,0,0,1,0,0,0
U06628,I6833,2,2026/2/10 6:34,6,0,0,1,0,0,0
U09908,I3342,2,2026/2/10 6:34,6,0,0,1,0,0,0
U06012,I6694,5,2026/2/10 6:34,6,0,0,1,1,1,1
U05338,I4033,1,2026/2/10 6:34,6,0,0,1,0,0,0
U08888,I4502,1,2026/2/10 6:34,6,0,0,1,0,0,0
U05522,I5882,2,2026/2/10 6:34,6,0,0,1,0,0,0
U09394,I4400,2,2026/2/10 6:34,6,0,0,1,0,0,0
U08222,I5448,3,2026/2/10 6:34,6,0,0,1,1,0,0
U05833,I5381,1,2026/2/10 6:34,6,0,0,1,0,0,0
U07151,I6156,1,2026/2/10 6:34,6,0,0,1,0,0,0
U08598,I3750,2,2026/2/10 6:34,6,0,0,1,0,0,0
U08559,I5437,1,2026/2/10 6:34,6,0,0,1,0,0,0
U05244,I5718,2,2026/2/10 6:34,6,0,0,1,0,1,0
U08924,I5720,1,2026/2/10 6:34,6,0,0,1,0,0,0
U06624,I4660,1,2026/2/10 7:34,7,0,0,1,0,0,0
U07219,I4996,1,2026/2/10 7:34,7,0,0,1,0,0,0
U06357,I5190,1,2026/2/10 7:34,7,0,0,1,0,0,0
U06273,I4910,1,2026/2/10 7:34,7,0,0,1,0,0,0
U05398,I5127,2,2026/2/10 7:34,7,0,0,1,0,0,0
U08510,I4615,2,2026/2/10 7:34,7,0,0,1,0,0,0
U06093,I5586,2,2026/2/10 7:34,7,0,0,1,0,0,0
U09429,I5219,3,2026/2/10 7:34,7,0,0,1,1,0,0
U05598,I4595,2,2026/2/10 7:34,7,0,0,1,0,0,0
U08249,I3811,2,2026/2/10 7:34,7,0,0,1,0,0,0
U09405,I4363,1,2026/2/10 7:34,7,0,0,1,0,0,0
U08231,I4191,2,2026/2/10 7:34,7,0,0,1,0,0,0
U05465,I3645,2,2026/2/10 7:34,7,0,0,1,0,0,0
U06494,I4513,1,2026/2/10 7:34,7,0,0,1,0,0,0
U08969,I5266,2,2026/2/10 7:34,7,0,0,1,0,0,0
U05087,I4424,1,2026/2/10 8:34,8,0,0,1,0,0,0
U07683,I3371,1,2026/2/10 8:34,8,0,0,1,0,0,0
U06728,I3382,2,2026/2/10 8:34,8,0,0,1,0,0,0
U09857,I3871,1,2026/2/10 8:34,8,0,0,1,0,0,0
U08566,I4443,2,2026/2/10 8:34,8,0,0,1,0,0,0
U09909,I5104,1,2026/2/10 8:34,8,0,0,1,0,0,0
U09629,I6037,1,2026/2/10 8:34,8,0,0,1,0,0,0
U09844,I5981,3,2026/2/10 8:34,8,0,0,1,1,0,0
U07999,I5558,3,2026/2/10 8:34,8,0,0,1,1,0,0
U06326,I3471,3,2026/2/10 8:34,8,0,0,1,1,0,0
U07242,I6075,1,2026/2/10 8:34,8,0,0,1,0,0,0
U08941,I6365,2,2026/2/10 8:34,8,0,0,1,0,0,0
U09803,I3810,1,2026/2/10 8:34,8,0,0,1,0,0,0
U05214,I6190,1,2026/2/10 8:34,8,0,0,1,0,0,0
U06780,I3910,1,2026/2/10 8:34,8,0,0,1,0,0,0
U05800,I4729,1,2026/2/10 9:34,9,0,0,1,0,0,0
U08053,I6695,1,2026/2/10 9:34,9,0,0,1,0,0,0
U05211,I5828,1,2026/2/10 9:34,9,0,0,1,0,0,0
U08078,I4904,1,2026/2/10 9:34,9,0,0,1,0,0,0
U09419,I5482,2,2026/2/10 9:34,9,0,0,1,0,0,0
U09448,I6027,2,2026/2/10 9:34,9,0,0,1,0,0,0
U06554,I3794,3,2026/2/10 9:34,9,0,0,1,1,0,0
U07253,I6457,1,2026/2/10 9:34,9,0,0,1,0,0,0
U05630,I3537,2,2026/2/10 9:34,9,0,0,1,0,0,0
U05496,I3558,1,2026/2/10 9:34,9,0,0,1,0,0,0
U06285,I3638,2,2026/2/10 9:34,9,0,0,1,0,0,0
U08099,I5492,3,2026/2/10 9:34,9,0,0,1,1,0,0
U07918,I3592,2,2026/2/10 9:34,9,0,0,1,0,0,0
U09541,I4625,1,2026/2/10 9:34,9,0,0,1,0,0,0
U09455,I4954,1,2026/2/10 9:34,9,0,0,1,0,0,0
U09014,I4138,3,2026/2/10 9:34,9,0,0,1,1,0,0
U05995,I6380,2,2026/2/10 9:34,9,0,0,1,0,0,0
U07832,I4645,2,2026/2/10 9:34,9,0,0,1,0,0,0
U07552,I4709,1,2026/2/10 9:34,9,0,0,1,0,0,0
U07268,I4745,1,2026/2/10 9:34,9,0,0,1,0,0,0
U07043,I5995,1,2026/2/10 9:34,9,0,0,1,0,0,0
U06439,I4745,2,2026/2/10 9:34,9,0,0,1,0,0,0
U09093,I6431,1,2026/2/10 10:34,10,0,0,1,0,0,0
U08118,I4764,2,2026/2/10 10:34,10,0,0,1,0,0,0
U06578,I4109,1,2026/2/10 10:34,10,0,0,1,0,0,0
U05036,I6404,1,2026/2/10 10:34,10,0,0,1,0,0,0
U07131,I3805,1,2026/2/10 10:34,10,0,0,1,0,0,0
U08736,I6500,4,2026/2/10 10:34,10,0,0,1,1,0,1
U06476,I3879,2,2026/2/10 10:34,10,0,0,1,0,0,0
U09940,I5998,1,2026/2/10 10:34,10,0,0,1,0,0,0
U07061,I4772,1,2026/2/10 10:34,10,0,0,1,0,0,0
U08467,I4100,1,2026/2/10 10:34,10,0,0,1,0,0,0
U06948,I6500,2,2026/2/10 10:34,10,0,0,1,0,0,0
U07808,I3554,2,2026/2/10 10:34,10,0,0,1,0,0,0
U09963,I4943,2,2026/2/10 10:34,10,0,0,1,0,0,0
U06282,I5751,2,2026/2/10 10:34,10,0,0,1,0,0,0
U06326,I6111,2,2026/2/10 10:34,10,0,0,1,0,0,0
U07232,I6529,1,2026/2/10 10:34,10,0,0,1,0,0,0
U08613,I4800,1,2026/2/10 10:34,10,0,0,1,0,0,0
U09569,I4794,2,2026/2/10 10:34,10,0,0,1,0,0,0
U08015,I3413,1,2026/2/10 10:34,10,0,0,1,0,0,0
U07235,I3714,1,2026/2/10 11:34,11,0,0,1,0,0,0
U06599,I6248,2,2026/2/10 11:34,11,0,0,1,0,0,0
U06252,I6509,2,2026/2/10 11:34,11,0,0,1,0,0,0
U05723,I4788,1,2026/2/10 11:34,11,0,0,1,0,0,0
U07133,I6494,1,2026/2/10 11:34,11,0,0,1,0,0,0
U09078,I5530,4,2026/2/10 11:34,11,0,0,1,1,0,1
U09004,I4387,2,2026/2/10 11:34,11,0,0,1,0,0,0
U05805,I6554,1,2026/2/10 11:34,11,0,0,1,0,0,0
U07064,I3336,1,2026/2/10 11:34,11,0,0,1,0,0,0
U08350,I4428,2,2026/2/10 11:34,11,0,0,1,0,0,0
U09075,I4849,1,2026/2/10 11:34,11,0,0,1,0,0,0
U05961,I6085,2,2026/2/10 11:34,11,0,0,1,0,0,0
U07734,I4652,3,2026/2/10 11:34,11,0,0,1,1,0,0
U06834,I4957,1,2026/2/10 11:34,11,0,0,1,0,0,0
U07377,I4072,2,2026/2/10 11:34,11,0,0,1,0,0,0
U09338,I5880,2,2026/2/10 11:34,11,0,0,1,0,0,0
U09889,I6335,2,2026/2/10 11:34,11,0,0,1,0,0,0
U08077,I4255,2,2026/2/10 11:34,11,0,0,1,0,0,0
U06776,I3872,2,2026/2/10 11:34,11,0,0,1,0,0,0
U06133,I6310,3,2026/2/10 12:34,12,0,0,1,1,0,0
U09251,I4833,1,2026/2/10 12:34,12,0,0,1,0,0,0
U08566,I4820,1,2026/2/10 12:34,12,0,0,1,0,1,0
U05180,I5190,2,2026/2/10 12:34,12,0,0,1,0,0,0
U06883,I4949,2,2026/2/10 12:34,12,0,0,1,0,0,0
U05367,I6233,1,2026/2/10 12:34,12,0,0,1,0,0,0
U09723,I4745,1,2026/2/10 12:34,12,0,0,1,0,0,0
U07228,I4376,2,2026/2/10 12:34,12,0,0,1,0,0,0
U08953,I4584,1,2026/2/10 12:34,12,0,0,1,0,0,0
U07511,I6031,2,2026/2/10 12:34,12,0,0,1,0,0,0
U08313,I5328,2,2026/2/10 12:34,12,0,0,1,0,0,0
U09350,I4762,2,2026/2/10 12:34,12,0,0,1,0,0,0
U08194,I4033,1,2026/2/10 12:34,12,0,0,1,0,0,0
U06073,I6692,1,2026/2/10 12:34,12,0,0,1,0,0,0
U06777,I4967,2,2026/2/10 12:34,12,0,0,1,0,0,0
U05720,I5785,1,2026/2/10 12:34,12,0,0,1,0,0,0
U07953,I6309,1,2026/2/10 12:34,12,0,0,1,0,0,0
U07674,I3350,2,2026/2/10 13:34,13,0,0,1,0,0,0
U05325,I5647,2,2026/2/10 13:34,13,0,0,1,0,0,0
U05045,I4514,2,2026/2/10 13:34,13,0,0,1,0,0,0
U05774,I4151,2,2026/2/10 13:34,13,0,0,1,0,0,0
U07390,I5855,1,2026/2/10 13:34,13,0,0,1,0,0,0
U05586,I3390,2,2026/2/10 13:34,13,0,0,1,0,0,0
U06082,I4437,1,2026/2/10 13:34,13,0,0,1,0,0,0
U06998,I5352,2,2026/2/10 13:34,13,0,0,1,0,0,0
U05714,I4407,2,2026/2/10 13:34,13,0,0,1,0,0,0
U09959,I4565,1,2026/2/10 13:34,13,0,0,1,0,0,0
U05935,I3943,2,2026/2/10 13:34,13,0,0,1,0,0,0
U06563,I6076,2,2026/2/10 13:34,13,0,0,1,0,0,0
U05641,I5597,2,2026/2/10 13:34,13,0,0,1,0,0,0
U06840,I4537,3,2026/2/10 13:34,13,0,0,1,1,0,0
U08302,I5816,2,2026/2/10 13:34,13,0,0,1,0,0,0
U06895,I5390,2,2026/2/10 13:34,13,0,0,1,0,0,0
U08985,I3801,4,2026/2/10 13:34,13,0,0,1,1,0,1
U08876,I5772,4,2026/2/10 13:34,13,0,0,1,1,0,1
U08339,I4544,1,2026/2/10 13:34,13,0,0,1,0,1,0
U08814,I6154,3,2026/2/10 13:34,13,0,0,1,1,0,0
U06264,I6587,1,2026/2/10 13:34,13,0,0,1,0,0,0
U08517,I5483,2,2026/2/10 13:34,13,0,0,1,0,0,0
U07689,I4664,3,2026/2/10 13:34,13,0,0,1,1,0,0
U08326,I3674,1,2026/2/10 13:34,13,0,0,1,0,0,0
U05929,I4054,2,2026/2/10 13:34,13,0,0,1,0,0,0
U09681,I6506,2,2026/2/10 14:34,14,0,0,1,0,0,0
U08735,I6781,2,2026/2/10 14:34,14,0,0,1,0,0,0
U06355,I6829,2,2026/2/10 14:34,14,0,0,1,0,0,0
U08668,I6359,3,2026/2/10 14:34,14,0,0,1,1,0,0
U06679,I5728,1,2026/2/10 14:34,14,0,0,1,0,0,0
U07640,I3724,1,2026/2/10 14:34,14,0,0,1,0,0,0
U05826,I6497,1,2026/2/10 14:34,14,0,0,1,0,0,0
U07629,I5135,4,2026/2/10 14:34,14,0,0,1,1,0,1
U07236,I6394,2,2026/2/10 14:34,14,0,0,1,0,0,0
U08297,I6464,2,2026/2/10 14:34,14,0,0,1,0,0,0
U07263,I4561,3,2026/2/10 14:34,14,0,0,1,1,0,0
U06969,I4059,2,2026/2/10 14:34,14,0,0,1,0,0,0
U07962,I4426,2,2026/2/10 14:34,14,0,0,1,0,0,0
U06342,I5959,1,2026/2/10 14:34,14,0,0,1,0,0,0
U08710,I4383,2,2026/2/10 14:34,14,0,0,1,0,0,0
U08305,I3824,3,2026/2/10 14:34,14,0,0,1,1,0,0
U09947,I4132,2,2026/2/10 14:34,14,0,0,1,0,0,0
U05685,I5714,1,2026/2/10 14:34,14,0,0,1,0,0,0
U06321,I3354,4,2026/2/10 14:34,14,0,0,1,1,0,1
U05477,I6412,2,2026/2/10 14:34,14,0,0,1,0,0,0
U09497,I5913,1,2026/2/10 14:34,14,0,0,1,0,0,0
U08740,I5935,2,2026/2/10 15:34,15,0,0,1,0,1,0
U09187,I4807,3,2026/2/10 15:34,15,0,0,1,1,0,0
U08300,I5253,1,2026/2/10 15:34,15,0,0,1,0,0,0
U07610,I4950,1,2026/2/10 16:34,16,0,0,1,0,0,0
U06670,I5463,1,2026/2/10 17:34,17,0,0,1,0,0,0
U07446,I4383,1,2026/2/10 17:34,17,0,0,1,0,0,0
U09412,I5023,2,2026/2/10 17:34,17,0,0,1,0,0,0
U05934,I6616,1,2026/2/10 17:34,17,0,0,1,0,0,0
U09636,I5665,3,2026/2/10 18:34,18,0,0,1,1,0,0
U07096,I4084,2,2026/2/10 18:34,18,0,0,1,0,0,0
U05943,I4643,3,2026/2/10 18:34,18,0,0,1,1,0,0
U06052,I3627,1,2026/2/10 19:34,19,0,0,1,0,0,0
U09737,I5502,1,2026/2/10 19:34,19,0,0,1,0,0,0
U07951,I5599,3,2026/2/10 19:34,19,0,0,1,1,0,0
U09386,I6107,1,2026/2/10 19:34,19,0,0,1,0,0,0
U07400,I4320,1,2026/2/10 20:34,20,0,0,1,0,0,0
U08174,I3679,2,2026/2/10 21:34,21,0,0,1,0,0,0
U07231,I6788,1,2026/2/10 21:34,21,0,0,1,0,0,0
U08964,I6031,2,2026/2/10 21:34,21,0,0,1,0,0,0
U05202,I4868,2,2026/2/10 21:34,21,0,0,1,0,0,0
U07231,I6021,3,2026/2/10 21:34,21,0,0,1,1,0,0
U07808,I5365,2,2026/2/10 21:34,21,0,0,1,0,0,0
U06259,I6499,2,2026/2/10 21:34,21,0,0,1,0,0,0
U06320,I6494,2,2026/2/10 22:34,22,0,0,1,0,0,0
U09765,I4525,2,2026/2/10 22:34,22,0,0,1,0,0,0
U05907,I4158,1,2026/2/10 22:34,22,0,0,1,0,0,0
U09834,I4117,1,2026/2/10 22:34,22,0,0,1,0,0,0
U05722,I5842,1,2026/2/10 22:34,22,0,0,1,0,0,0
U09026,I4266,2,2026/2/10 22:34,22,0,0,1,0,0,0
U07046,I3669,2,2026/2/10 22:34,22,0,0,1,0,0,0
U05169,I3617,2,2026/2/10 22:34,22,0,0,1,0,0,0
U09448,I4184,1,2026/2/10 22:34,22,0,0,1,0,1,0
U05241,I3808,2,2026/2/10 22:34,22,0,0,1,0,0,0
U09255,I4135,2,2026/2/10 22:34,22,0,0,1,0,0,0
U09997,I5404,2,2026/2/10 23:34,23,0,0,1,0,0,0
U09913,I3840,2,2026/2/10 23:34,23,0,0,1,0,0,0
U09945,I5591,1,2026/2/10 23:34,23,0,0,1,0,0,0
U05541,I5203,1,2026/2/10 23:34,23,0,0,1,0,0,0
U06397,I4676,2,2026/2/10 23:34,23,0,0,1,0,0,0
U07532,I5828,1,2026/2/10 23:34,23,0,0,1,0,0,0
U05644,I6796,1,2026/2/10 23:34,23,0,0,1,0,0,0
U09111,I4011,3,2026/2/10 23:34,23,0,0,1,1,0,0
U09916,I4961,1,2026/2/10 23:34,23,0,0,1,0,0,0
U08559,I3553,1,2026/2/11 0:34,0,0,0,1,0,0,0
U06370,I6562,1,2026/2/11 0:34,0,0,0,1,0,0,0
U08097,I3802,3,2026/2/11 0:34,0,0,0,1,1,0,0
U07595,I5121,1,2026/2/11 0:34,0,0,0,1,0,0,0
U09828,I6114,2,2026/2/11 0:34,0,0,0,1,0,0,0
U08176,I4216,2,2026/2/11 1:34,1,0,0,1,0,0,0
U06514,I3928,1,2026/2/11 1:34,1,0,0,1,0,0,0
U09983,I4497,1,2026/2/11 1:34,1,0,0,1,0,0,0
U08526,I3647,3,2026/2/11 1:34,1,0,0,1,1,0,0
U06856,I6384,1,2026/2/11 1:34,1,0,0,1,0,0,0
U09020,I4768,2,2026/2/11 1:34,1,0,0,1,0,0,0
U06259,I4892,1,2026/2/11 1:34,1,0,0,1,0,0,0
U09380,I4226,1,2026/2/11 1:34,1,0,0,1,0,0,0
U08514,I6053,5,2026/2/11 1:34,1,0,0,1,1,1,1
U05328,I3526,2,2026/2/11 1:34,1,0,0,1,0,0,0
U09807,I4056,1,2026/2/11 1:34,1,0,0,1,0,0,0
U06409,I5416,2,2026/2/11 2:34,2,0,0,1,0,0,0
U09358,I4276,2,2026/2/11 2:34,2,0,0,1,0,0,0
U05605,I4801,1,2026/2/11 2:34,2,0,0,1,0,0,0
U05824,I3919,2,2026/2/11 2:34,2,0,0,1,0,0,0
U09471,I4683,1,2026/2/11 2:34,2,0,0,1,0,0,0
U08697,I4484,1,2026/2/11 2:34,2,0,0,1,0,0,0
U07054,I3922,1,2026/2/11 2:34,2,0,0,1,0,0,0
U06520,I6219,1,2026/2/11 2:34,2,0,0,1,0,0,0
U05099,I3979,2,2026/2/11 2:34,2,0,0,1,0,0,0
U09573,I4490,1,2026/2/11 2:34,2,0,0,1,0,0,0
U05027,I6624,1,2026/2/11 3:34,3,0,0,1,0,0,0
U09345,I5603,1,2026/2/11 3:34,3,0,0,1,0,0,0
U09119,I4135,3,2026/2/11 3:34,3,0,0,1,1,0,0
U07415,I5170,2,2026/2/11 3:34,3,0,0,1,0,0,0
U09570,I5960,2,2026/2/11 3:34,3,0,0,1,0,0,0
U08228,I6085,2,2026/2/11 3:34,3,0,0,1,0,1,0
U07487,I6778,3,2026/2/11 3:34,3,0,0,1,1,0,0
U09304,I5963,1,2026/2/11 3:34,3,0,0,1,0,0,0
U08492,I6380,2,2026/2/11 3:34,3,0,0,1,0,1,0
U09535,I4437,1,2026/2/11 4:34,4,0,0,1,0,0,0
U06897,I5266,1,2026/2/11 4:34,4,0,0,1,0,0,0
U05592,I3693,1,2026/2/11 4:34,4,0,0,1,0,0,0
U09278,I5496,1,2026/2/11 4:34,4,0,0,1,0,0,0
U06457,I6333,1,2026/2/11 4:34,4,0,0,1,0,0,0
U09236,I5234,3,2026/2/11 4:34,4,0,0,1,1,0,0
U06483,I5248,2,2026/2/11 4:34,4,0,0,1,0,0,0
U07732,I5538,1,2026/2/11 4:34,4,0,0,1,0,0,0
U07230,I5815,2,2026/2/11 4:34,4,0,0,1,0,0,0
U09784,I5635,2,2026/2/11 4:34,4,0,0,1,0,0,0
U08573,I5642,4,2026/2/11 5:34,5,0,0,1,1,0,1
U07094,I6658,1,2026/2/11 5:34,5,0,0,1,0,0,0
U06655,I5915,2,2026/2/11 5:34,5,0,0,1,0,0,0
U08036,I3914,1,2026/2/11 5:34,5,0,0,1,0,0,0
U07767,I5956,3,2026/2/11 5:34,5,0,0,1,1,0,0
U08639,I5475,1,2026/2/11 5:34,5,0,0,1,0,0,0
U05461,I5042,2,2026/2/11 5:34,5,0,0,1,0,0,0
U09774,I3825,1,2026/2/11 5:34,5,0,0,1,0,0,0
U08953,I4335,1,2026/2/11 5:34,5,0,0,1,0,0,0
U06366,I4202,1,2026/2/11 5:34,5,0,0,1,0,0,0
U09076,I6460,3,2026/2/11 5:34,5,0,0,1,1,0,0
U07708,I5353,2,2026/2/11 5:34,5,0,0,1,0,0,0
U07984,I4812,1,2026/2/11 5:34,5,0,0,1,0,0,0
U07242,I6829,2,2026/2/11 6:34,6,0,0,1,0,0,0
U09038,I5135,2,2026/2/11 6:34,6,0,0,1,0,0,0
U06754,I6382,1,2026/2/11 6:34,6,0,0,1,0,0,0
U08856,I3880,1,2026/2/11 6:34,6,0,0,1,0,0,0
U07310,I5043,2,2026/2/11 6:34,6,0,0,1,0,0,0
U09607,I4755,2,2026/2/11 6:34,6,0,0,1,0,0,0
U09040,I3848,1,2026/2/11 6:34,6,0,0,1,0,0,0
U09949,I4378,1,2026/2/11 6:34,6,0,0,1,0,0,0
U09848,I6641,1,2026/2/11 6:34,6,0,0,1,0,0,0
U06371,I6745,1,2026/2/11 6:34,6,0,0,1,0,0,0
U05720,I4727,2,2026/2/11 6:34,6,0,0,1,0,0,0
U09523,I3922,5,2026/2/11 6:34,6,0,0,1,1,1,1
U08124,I6541,1,2026/2/11 7:34,7,0,0,1,0,0,0
U08331,I5454,2,2026/2/11 7:34,7,0,0,1,0,0,0
U09552,I5707,2,2026/2/11 7:34,7,0,0,1,0,0,0
U09303,I3620,2,2026/2/11 7:34,7,0,0,1,0,0,0
U05560,I4394,2,2026/2/11 7:34,7,0,0,1,0,0,0
U07015,I4477,1,2026/2/11 7:34,7,0,0,1,0,0,0
U09237,I4364,2,2026/2/11 7:34,7,0,0,1,0,0,0
U09287,I6287,1,2026/2/11 7:34,7,0,0,1,0,0,0
U05515,I5214,2,2026/2/11 7:34,7,0,0,1,0,0,0
U09906,I5522,1,2026/2/11 7:34,7,0,0,1,0,0,0
U08191,I6758,1,2026/2/11 7:34,7,0,0,1,0,0,0
U08507,I3991,1,2026/2/11 7:34,7,0,0,1,0,0,0
U08964,I4947,1,2026/2/11 7:34,7,0,0,1,0,0,0
U08945,I4515,3,2026/2/11 8:34,8,0,0,1,1,0,0
U06516,I5493,3,2026/2/11 8:34,8,0,0,1,1,0,0
U08950,I5106,1,2026/2/11 8:34,8,0,0,1,0,0,0
U06849,I4424,3,2026/2/11 8:34,8,0,0,1,1,0,0
U09385,I6275,2,2026/2/11 8:34,8,0,0,1,0,0,0
U09767,I5772,2,2026/2/11 8:34,8,0,0,1,0,0,0
U06507,I5028,1,2026/2/11 8:34,8,0,0,1,0,0,0
U05928,I3587,1,2026/2/11 8:34,8,0,0,1,0,0,0
U06212,I3914,1,2026/2/11 8:34,8,0,0,1,0,0,0
U05677,I4659,2,2026/2/11 8:34,8,0,0,1,0,0,0
U09669,I3836,3,2026/2/11 8:34,8,0,0,1,1,0,0
U05305,I5663,2,2026/2/11 9:34,9,0,0,1,0,0,0
U05392,I5747,2,2026/2/11 9:34,9,0,0,1,0,0,0
U07908,I5143,1,2026/2/11 9:34,9,0,0,1,0,0,0
U05076,I6807,1,2026/2/11 9:34,9,0,0,1,0,0,0
U05797,I6797,2,2026/2/11 9:34,9,0,0,1,0,0,0
U07005,I6626,2,2026/2/11 9:34,9,0,0,1,0,0,0
U09205,I3375,3,2026/2/11 9:34,9,0,0,1,1,0,0
U09311,I5703,1,2026/2/11 9:34,9,0,0,1,0,0,0
U06110,I5557,1,2026/2/11 9:34,9,0,0,1,0,0,0
U05099,I3659,1,2026/2/11 9:34,9,0,0,1,0,0,0
U09931,I5116,2,2026/2/11 9:34,9,0,0,1,0,0,0
U06408,I4088,2,2026/2/11 9:34,9,0,0,1,0,0,0
U08495,I5159,3,2026/2/11 9:34,9,0,0,1,1,0,0
U09167,I3364,3,2026/2/11 9:34,9,0,0,1,1,1,0
U05139,I5567,2,2026/2/11 9:34,9,0,0,1,0,0,0
U09652,I6823,3,2026/2/11 9:34,9,0,0,1,1,0,0
U08588,I4933,1,2026/2/11 9:34,9,0,0,1,0,0,0
U06234,I6265,2,2026/2/11 9:34,9,0,0,1,0,0,0
U07578,I5116,2,2026/2/11 10:34,10,0,0,1,0,0,0
U09734,I4509,1,2026/2/11 10:34,10,0,0,1,0,0,0
U06843,I5618,3,2026/2/11 10:34,10,0,0,1,1,0,0
U07585,I5306,1,2026/2/11 10:34,10,0,0,1,0,0,0
U08555,I3793,2,2026/2/11 10:34,10,0,0,1,0,0,0
U07976,I5963,1,2026/2/11 10:34,10,0,0,1,0,0,0
U09810,I4688,1,2026/2/11 10:34,10,0,0,1,0,0,0
U06714,I3583,2,2026/2/11 10:34,10,0,0,1,0,0,0
U05895,I6133,1,2026/2/11 10:34,10,0,0,1,0,0,0
U07702,I5134,1,2026/2/11 10:34,10,0,0,1,0,0,0
U08704,I4620,1,2026/2/11 10:34,10,0,0,1,0,0,0
U05698,I3930,2,2026/2/11 10:34,10,0,0,1,0,0,0
U05789,I4788,2,2026/2/11 10:34,10,0,0,1,0,0,0
U07648,I6572,2,2026/2/11 10:34,10,0,0,1,0,0,0
U07125,I3652,1,2026/2/11 10:34,10,0,0,1,0,0,0
U08777,I4156,2,2026/2/11 11:34,11,0,0,1,0,0,0
U05299,I6825,2,2026/2/11 11:34,11,0,0,1,0,0,0
U07429,I5446,2,2026/2/11 11:34,11,0,0,1,0,0,0
U07597,I4704,2,2026/2/11 11:34,11,0,0,1,0,0,0
U06897,I4732,2,2026/2/11 11:34,11,0,0,1,0,0,0
U07343,I4177,3,2026/2/11 11:34,11,0,0,1,1,0,0
U09012,I3445,2,2026/2/11 11:34,11,0,0,1,0,0,0
U06768,I5073,2,2026/2/11 11:34,11,0,0,1,0,1,0
U05919,I6405,2,2026/2/11 11:34,11,0,0,1,0,0,0
U09930,I6581,2,2026/2/11 11:34,11,0,0,1,0,0,0
U07396,I6356,2,2026/2/11 11:34,11,0,0,1,0,0,0
U07275,I3810,1,2026/2/11 11:34,11,0,0,1,0,0,0
U05884,I5699,2,2026/2/11 11:34,11,0,0,1,0,0,0
U08340,I4417,2,2026/2/11 11:34,11,0,0,1,0,0,0
U05537,I5597,2,2026/2/11 11:34,11,0,0,1,0,0,0
U05548,I4719,2,2026/2/11 11:34,11,0,0,1,0,0,0
U08046,I5757,1,2026/2/11 11:34,11,0,0,1,0,0,0
U09261,I6732,1,2026/2/11 11:34,11,0,0,1,0,0,0
U05034,I6247,1,2026/2/11 11:34,11,0,0,1,0,0,0
U07551,I5590,2,2026/2/11 11:34,11,0,0,1,0,0,0
U06414,I4014,2,2026/2/11 11:34,11,0,0,1,0,0,0
U09225,I6344,2,2026/2/11 12:34,12,0,0,1,0,0,0
U09728,I3545,1,2026/2/11 12:34,12,0,0,1,0,0,0
U09790,I6431,1,2026/2/11 12:34,12,0,0,1,0,0,0
U07093,I5359,3,2026/2/11 12:34,12,0,0,1,1,0,0
U09867,I4749,1,2026/2/11 12:34,12,0,0,1,0,0,0
U08142,I5828,1,2026/2/11 12:34,12,0,0,1,0,0,0
U06613,I6078,1,2026/2/11 12:34,12,0,0,1,0,0,0
U06784,I3368,1,2026/2/11 12:34,12,0,0,1,0,0,0
U08827,I6362,2,2026/2/11 12:34,12,0,0,1,0,0,0
U08973,I6209,3,2026/2/11 12:34,12,0,0,1,1,0,0
U05161,I5385,1,2026/2/11 12:34,12,0,0,1,0,0,0
U09300,I5277,2,2026/2/11 12:34,12,0,0,1,0,0,0
U06922,I5139,1,2026/2/11 12:34,12,0,0,1,0,0,0
U05233,I4123,1,2026/2/11 12:34,12,0,0,1,0,0,0
U06835,I6683,1,2026/2/11 12:34,12,0,0,1,0,0,0
U08138,I6084,2,2026/2/11 12:34,12,0,0,1,0,0,0
U09083,I6408,2,2026/2/11 12:34,12,0,0,1,0,0,0
U05473,I4729,1,2026/2/11 12:34,12,0,0,1,0,0,0
U08928,I4121,2,2026/2/11 12:34,12,0,0,1,0,0,0
U06134,I3789,1,2026/2/11 12:34,12,0,0,1,0,0,0
U05259,I5301,2,2026/2/11 12:34,12,0,0,1,0,0,0
U08374,I4436,2,2026/2/11 12:34,12,0,0,1,0,0,0
U06026,I4522,1,2026/2/11 12:34,12,0,0,1,0,0,0
U05386,I5419,1,2026/2/11 12:34,12,0,0,1,0,0,0
U05669,I6784,1,2026/2/11 12:34,12,0,0,1,0,0,0
U07006,I6306,2,2026/2/11 12:34,12,0,0,1,0,0,0
U08708,I4645,1,2026/2/11 13:34,13,0,0,1,0,0,0
